TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H
21/09/10;N;L;15;31;26;53;0;0;109,7;45;5;0;24;0;28,5
08/06/10;N;B;66;54;10;3;315;6,45;117,5;67;3;13,64;6;42;8,23
22/09/10;N;L;17;4;21;57;0;0;109,7;45;4;0;25;0;29
09/06/10;N;L;67;4;24;25;0;11,85;118,3;45;5;14,38;24;0;30,3
09/06/10;N;L;15;46;42;38;320;9,15;114,6;0;0;14,25;24;0;28,12
07/06/10;N;L;17;34;15;46;0;9,3;114,33;270;3;13,88;24;0;27,9
08/06/10;N;L;17;56;20;34;0;9,3;114,55;0;6;13,58;24;0;28,4
09/06/10;N;L;15;2;26;47;45;9,3;115,1;0;4;13,63;24;0;28,35
18/02/10;N;L;45;14;12;50;67;12,6;122,8;67;4;15,8;24;0;33
18/02/10;N;L;25;6;32;17;0;9,45;114;180;5;0;5;12;6,17
16/05/10;N;L;57;11;38;12;112;10,2;120,8;112;4;13,63;19;0;27,3
22/05/10;N;L;28;16;41;58;0;9,4;119;0;0;14,44;7;12;8,9
01/07/10;N;L;16;7;36;12;0;0;113;270;5;0;23;36;29
02/07/10;N;L;9;33;37;35;0;0;113,4;67;2;0;24;0;29
03/07/10;N;L;2;5;37;14;0;0;113;67;4;0;24;0;29
04/07/10;N;L;4;9;36;45;0;0;113;45;2;0;24;0;29
09/05/10;N;L;66;56;10;10;112;9;117,8;67;4;11,63;24;0;31
12/05/10;D;L;14;0;36;0;0;8,55;0;0;0;0;0;0;0
12/05/10;N;L;13;19;36;56;315;8,55;117,2;112;3;0;2;18;2,59
16/05/10;N;B;28;48;35;5;269;6,6;115;315;5;14,5;24;0;28,6
17/05/10;N;B;25;48;39;57;0;6,6;115;247;7;14,19;21;0;26,26
16/05/10;N;L;68;56;11;43;270;9,75;117,8;67;4;12,67;20;12;26,37
24/05/10;N;L;69;15;12;37;135;9,1;117;67;4;12,31;6;30;8,39
25/05/10;N;L;32;11;39;15;315;11,855;118,2;337;3;14,17;24;0;30,5
30/03/10;N;L;1;28;36;53;260;9,45;120;270;8;12,5;24;0;33,15
30/03/10;N;B;4;2;36;44;90;6,6;105,5;270;6;0;24;0;22,05
30/03/10;N;L;20;29;29;54;112;12,9;119,1;112;3;14,16;25;0;34,5
31/03/10;N;L;24;32;37;23;223;9,75;105;180;5;0;14;0;13
31/03/10;N;L;8;30;36;25;286;9,45;125;292;7;13,17;24;0;35
22/05/10;N;L;24;45;39;43;270;0;106;315;4;14;4;30;5,2
13/06/10;N;L;25;47;38;6;202;9,9;110,1;202;3;14,6;24;0;11,7
13/06/10;N;L;56;33;24;37;177;0;108;0;2;0;3;18;3,73
14/06/10;N;L;70;16;2;48;315;11,85;118,3;315;3;14,17;24;0;30
12/06/10;N;L;27;16;31;6;315;9,65;111,9;45;4;13,88;24;0;25,6
11/05/10;N;L;35;32;33;11;270;7,6;112;225;5;12,35;0;34;0,6
21/03/10;N;L;7;7;46;45;22;9,5;117,9;0;5;0;24;0;31,55
21/03/10;N;B;2;48;52;54;247;7,6;76;247;3;6,96;4;36;2,3
21/03/10;N;L;2;55;4;20;45;0;105;45;3;0;24;0;30
27/03/10;N;L;17;31;36;0;272;9,45;120;270;4;14,04;24;0;29,2
27/03/10;N;B;7;10;47;10;202;7,6;91,5;247;7;0;24;0;19,39
27/03/10;N;B;10;11;44;23;225;12,9;108;225;8;8,15;24;0;30,9
28/03/10;N;L;35;8;43;44;250;9,75;117;135;3;0;11;0;14,1
28/03/10;N;L;11;38;37;6;270;9,45;120;292;7;12,46;24;0;32
28/03/10;N;B;10;15;43;11;180;6,6;105,8;157;6;0;23;0;23,14
27/01/10;N;L;3;24;40;34;0;9,5;104;0;9;0;24;0;24,89
28/01/10;N;L;104;1;4;23;45;7,52;117,2;45;4;15,29;24;0;31,4
26/01/10;N;L;25;38;34;29;315;10,425;104,4;315;6;0;24;0;25,17
27/01/10;N;L;19;41;35;57;270;10,425;100,9;112;9;0;24;0;23,29
13/06/10;N;L;33;33;32;33;315;9,65;0;90;1;13,08;25;0;25,32
13/06/10;D;L;12;48;32;41;0;8,32;0;0;0;0;0;0;0
08/06/10;N;L;61;5;26;29;0;11,85;118,3;45;5;14,48;23;0;28,7
08/06/10;N;L;20;17;38;10;334;9,15;113,4;0;0;14;21;30;24,3
14/06/10;N;L;39;41;33;54;315;9,65;111,05;202;8;0;24;0;25,03
15/06/10;N;L;46;20;32;33;315;9,65;112,34;270;5;0;25;0;24,01
16/06/10;N;L;46;20;32;33;315;9,65;113,63;315;7;0;24;0;25,02
21/03/10;N;L;67;28;11;41;315;8,5;117,8;90;6;11,68;16;42;21,12
22/03/10;N;L;36;18;43;25;250;9,45;120;157;4;14,71;8;30;10
16/04/10;N;B;38;49;43;11;76;6,7;106;90;3;0;23;0;21,08
13/04/10;N;L;0;48;4;35;90;10,11;109,08;225;4;0;24;0;23,22
14/04/10;N;L;0;48;4;35;90;10,1;106,39;225;4;0;24;0;21,32
18/04/10;N;L;7;52;38;23;270;9,6;117;270;3;14,84;6;24;7,35
13/02/10;N;B;12;8;34;49;178;0;105;270;4;14;23;0;20,75
14/02/10;N;L;69;17;9;6;22;12,6;116,3;22;4;15,44;25;0;32
10/04/10;N;B;6;54;35;12;90;6,35;120;67;8;12,83;24;0;29,4
10/04/10;N;B;19;47;37;51;0;6,7;85;0;2;0;18;0;14,42
10/04/10;N;L;7;52;38;43;292;8,25;118,1;22;3;0;24;0;31,01
07/04/10;N;L;35;43;13;37;22;12,9;116,3;22;4;14,08;24;0;30,7
08/04/10;N;L;37;40;18;9;225;12,9;115,1;225;7;12,79;24;0;31,2
22/05/10;N;B;50;19;13;49;72;6,7;117,2;90;5;0;24;0;28,45
16/03/10;N;L;3;14;42;54;315;10,25;114,02;315;3;0;21;0;25,73
20/03/10;N;L;23;45;36;42;225;10,25;116,13;225;2;0;15;30;14,84
06/05/10;D;B;10;18;34;8;0;7,8;0;0;0;0;0;0;0
06/05/10;N;B;0;53;34;0;0;6,7;106;0;0;0;16;48;17,2
06/05/10;N;L;10;6;34;29;67;7,8;113,6;315;3;0;1;30;1,75
03/06/10;N;B;24;34;36;15;292;6,65;109;247;5;14,4;24;0;28,1
03/06/10;N;L;30;11;34;24;67;11,85;118,3;67;4;13,71;24;0;31,1
04/06/10;N;L;36;60;32;49;0;11,85;118,3;45;4;14;24;0;31
04/06/10;N;B;24;59;37;38;22;6,7;108,1;157;3;14,3;6;0;6,6
04/06/10;N;L;68;42;11;21;135;9,1;117;67;5;11,3;14;0;18,25
05/06/10;N;B;21;29;36;6;98;6,6;106;0;0;13,62;21;0;19,25
05/06/10;N;L;42;19;31;59;45;11,85;117,7;45;4;14,39;23;0;29,4
13/08/10;N;B;27;3;36;20;0;6,8;106,4;315;4;0;17;30;18
14/08/10;N;B;32;40;32;57;0;6,8;106,4;292;3;14,1;24;0;27
22/08/10;N;L;25;48;31;59;0;8,5;0;0;0;0;19;0;19,8
26/08/10;N;B;30;10;25;17;135;7,1;110;315;4;14,52;19;42;19,65
27/08/10;N;B;18;26;39;7;45;6,65;120,4;315;4;15,08;12;48;18,15
15/07/10;N;L;25;8;42;17;45;9,9;118;225;6;14;24;0;28
16/07/10;N;L;0;0;0;0;225;11,47;108,4;202;8;0;24;0;26,95
15/07/10;N;L;24;2;36;23;0;8,2;109;315;5;14,4;24;0;29,8
16/07/10;N;L;19;19;39;12;315;8,2;107;22;4;14,1;25;0;29,1
22/06/10;N;L;10;38;37;42;270;10,3;115,2;315;8;12,22;20;18;25,15
22/06/10;N;L;4;45;37;0;247;10,1;107,4;112;6;14,2;20;42;25,1
21/07/10;N;L;36;16;25;4;315;11,47;115,3;315;5;0;24;0;30,05
28/06/10;N;L;5;59;48;7;60;10,3;118,9;315;7;13,5;24;0;33,02
27/06/10;D;L;10;18;34;8;0;7,7;0;0;0;0;0;0;0
25/06/10;N;B;73;6;24;60;180;6,7;115;135;5;0;24;0;27,4
29/05/10;N;L;3;8;38;24;0;11,85;118,3;0;3;14,35;23;0;29,4
29/05/10;N;B;64;17;10;52;292;6,45;117,8;67;3;13;0;30;0,61
30/05/10;N;L;33;19;32;28;112;10;110;292;3;14,6;24;0;29
30/05/10;N;B;13;15;45;1;168;6,6;100;135;3;12,9;3;6;2,55
30/05/10;N;L;3;29;37;36;45;11,85;118,3;45;5;14,39;23;0;29,6
30/05/10;D;B;12;27;45;15;0;6,6;0;0;0;0;0;0;0
27/08/10;N;B;18;33;31;50;225;6,85;105;270;4;13,83;24;0;21,3
05/08/10;N;B;5;32;55;31;0;6,85;105;315;3;12,21;24;0;22,61
24/06/11;N;L;1;10;37;3;22;11,22;105;45;5;13,76;17;0;16,9
06/08/10;N;L;68;42;11;22;135;8,9;105;90;5;11,7;13;30;14,25
23/06/10;N;L;2;23;36;34;247;10,1;108,3;112;6;14,3;24;0;28,5
22/06/10;N;B;56;37;26;24;270;0;0;180;2;0;8;0;22,3
12/08/10;N;L;14;58;33;38;225;9,8;117,8;45;4;0;24;0;31,37
26/06/10;N;B;75;47;19;0;315;6,7;115;135;5;0;24;0;25,01
09/11/09;D;B;26;12;40;25;0;0;0;0;0;0;0;0;0
11/11/09;D;B;29;8;41;4;0;0;0;0;0;0;0;0;0
18/11/09;D;B;29;8;41;4;0;0;0;0;0;0;0;0;0
06/04/10;N;B;1;8;50;52;255;6,45;105;180;5;13,16;15;12;13,35
04/04/10;N;L;30;35;2;14;90;12,9;117,7;90;3;14,42;24;0;32
05/04/10;N;L;31;11;3;50;45;12,9;117,7;45;3;14,28;25;0;33,3
06/04/10;N;L;33;21;8;55;135;12,9;116,9;135;4;13,96;24;0;31,5
07/04/10;N;B;6;28;47;56;208;6,45;105;337;7;11,5;24;0;26,05
07/04/10;N;L;66;45;10;58;270;0;117,5;45;3;11,8;16;30;14,95
07/08/10;N;L;35;59;26;8;315;12,5;113,8;315;3;0;14;6;15,76
28/07/10;N;B;29;32;29;36;67;6,6;104,9;45;4;13,08;24;0;22,84
31/07/10;N;B;34;11;28;30;0;7,35;109,6;0;0;0;9;0;4,62
11/08/10;N;L;27;1;60;10;225;8,9;110;270;5;0;2;36;2,1
21/07/10;N;L;0;51;38;31;0;0;117;0;3;0;24;0;30
22/07/10;N;B;4;5;36;47;0;0;117;270;6;0;24;0;30
27/07/10;N;B;4;6;36;18;0;0;118;90;5;0;23;6;27,6
28/07/10;N;B;2;52;36;23;0;0;117;45;5;0;23;0;28
22/08/10;N;L;28;35;31;53;297;8,5;119;315;7;14,86;3;30;4,7
23/08/10;N;L;22;9;34;35;297;8,5;118,2;22;7;14,79;24;0;34,25
02/05/10;N;B;12;42;36;44;112;6,35;105;135;4;0;24;0;28,5
05/01/10;N;B;116;44;16;45;;7,5;109;45;4;14,24;25;0;31,9
03/05/10;N;L;8;43;38;33;110;8,7;105;90;4;14,39;23;0;23,98
03/05/10;D;L;15;7;37;16;0;9,8;0;0;0;0;0;0;0
03/05/10;N;L;13;0;36;48;225;9,8;118,1;135;3;0;8;36;10,84
06/01/10;N;B;112;24;12;41;0;7,5;109,2;90;3;14,67;24;0;29,4
29/07/10;N;B;24;8;31;7;67;6,6;105,6;45;3;13,04;23;0;22,35
30/07/10;N;B;18;50;32;13;67;6,6;104,5;45;3;13,29;24;0;22,6
14/08/10;N;L;6;8;57;45;225;8,9;113;0;2;14;24;0;24,7
15/08/10;N;L;2;20;52;46;225;8,9;115;45;5;0;24;0;27,3
16/08/10;N;L;4;32;49;28;225;8,9;114;0;3;14,42;24;0;26,7
16/08/10;N;L;40;16;26;40;225;9,8;116,9;45;4;0;24;0;31,27
16/08/10;N;L;68;40;11;17;225;9,7;117,8;90;4;12,51;18;18;23,86
30/07/10;N;B;16;34;37;3;0;0;117;270;3;0;24;0;28
31/07/10;N;B;16;4;42;32;0;0;118;270;4;0;24;0;28
04/07/10;N;B;34;1;33;5;112;6,6;106,6;270;3;14,1;24;0;27,8
12/06/11;N;L;25;1;38;32;112;10,95;109;225;4;14,04;24;0;25,5
13/06/11;N;L;18;26;37;45;112;10,895;109,1;270;4;14,35;23;0;24,6
14/06/11;N;L;12;26;36;13;112;10,895;104,8;0;4;13,63;24;0;24,4
10/07/10;N;L;55;40;31;30;45;9,9;118;90;4;14,5;24;0;28,2
30/06/10;N;L;77;48;21;1;315;7,8;115;90;4;16,73;19;36;22,9
08/01/10;D;B;26;12;40;25;0;0;0;0;0;0;0;0;0
04/03/10;D;B;26;12;40;25;0;0;0;0;0;0;0;0;0
12/06/10;N;L;43;31;8;17;135;11,85;117,9;135;1;14,42;24;0;30,5
11/06/10;N;L;21;56;29;15;0;9,65;115,63;270;3;13,66;23;12;26,8
13/06/10;N;L;72;6;3;38;135;11,85;116,9;112;3;14,13;24;0;28,8
09/04/10;N;B;10;58;38;6;180;6,45;105;67;4;13,5;24;0;22
02/07/10;N;B;0;0;0;0;225;0;118;225;3;0;13;0;23,37
03/07/10;N;B;0;0;0;0;0;0;118;225;5;0;24;0;28,5
27/08/10;N;B;55;18;26;2;0;0;110;135;2;14,13;13;48;14
09/06/11;N;L;46;10;37;6;90;10,98;104,8;180;5;13,3;23;0;24,6
28/08/10;N;B;14;10;44;26;329;6,65;121,1;225;4;14,88;24;0;33,55
10/06/11;N;L;39;50;37;14;0;10,88;105;180;4;14;24;0;25,7
11/07/10;N;L;48;19;33;59;45;9,9;118;45;5;14,33;24;0;28
12/07/10;N;L;42;56;34;59;45;9,9;118;45;4;14,13;23;0;26,8
23/06/10;N;L;3;20;37;56;260;10,3;118;315;7;13,54;24;0;31,72
24/06/10;N;L;3;20;36;3;262;10,3;118,8;90;5;14,17;24;0;31,52
23/06/10;N;L;69;14;12;34;135;10,2;117,5;90;5;12,15;6;30;8,47
24/06/10;N;L;64;28;10;56;135;10,2;117,8;90;5;12,58;24;0;31,3
21/07/10;D;B;66;0;18;46;0;6,6;0;0;0;0;0;0;0
21/07/10;N;B;66;43;17;3;67;6,6;102,5;67;5;0;3;30;4,25
22/07/10;N;B;9;29;42;46;162;6,65;105,5;135;4;14,12;8;30;7,35
22/07/10;N;B;61;46;19;16;67;6,6;104,8;90;5;0;24;0;23,95
09/04/10;D;L;12;48;32;41;0;8,25;0;0;0;0;0;0;0
09/04/10;N;L;12;12;35;45;0;8,25;118,3;22;5;0;10;0;13,54
31/05/10;N;L;10;52;36;40;22;11,85;118,3;45;5;14,25;24;0;30,8
30/05/10;N;B;69;16;12;40;315;6,45;117,3;67;3;13,08;24;0;29,5
31/05/10;N;B;17;24;41;13;134;6,6;99,4;135;5;13,08;24;0;19
08/06/11;N;L;52;12;36;14;22;10,985;104,4;225;5;13,67;24;0;24,8
06/08/10;N;B;11;42;56;47;0;6,85;106;0;0;14,04;23;0;21,39
07/08/10;N;B;15;23;55;13;45;6,85;108;45;4;14,04;24;0;24,4
08/08/10;N;B;21;58;58;36;0;6,85;106;0;0;13,48;23;0;21,2
08/08/10;D;L;8;24;44;53;0;9,8;0;0;0;0;0;0;0
12/08/10;N;L;19;44;56;10;225;8,9;110;0;2;13,96;25;0;28,25
29/06/10;N;L;2;34;51;19;39;10,3;119;0;0;14,21;24;0;31,34
26/06/10;N;L;5;54;35;47;90;0;108,5;315;3;14,4;9;12;10,6
27/06/10;N;L;1;47;36;47;45;9;106;45;5;0;13;0;14,2
25/02/10;N;L;32;36;42;28;225;10,4;116,4;90;4;0;18;0;22,28
04/05/10;N;L;25;33;36;3;90;8,7;119;135;7;14;24;0;31,37
07/01/10;N;B;109;58;7;2;0;7,5;109,1;22;4;14,29;24;0;29,5
31/07/10;N;B;12;23;34;26;67;6,6;105;45;3;14,3;23;0;22,51
28/07/10;N;L;13;39;44;38;337;10,35;112,7;292;4;14,9;24;0;30,5
31/07/10;N;B;14;53;43;17;135;6,7;101,2;22;4;13,4;10;30;9,5
04/07/10;N;B;1;45;5;46;0;0;118;225;0;0;24;0;28
13/08/10;N;L;1;59;54;0;45;8,9;112;0;2;14,64;25;0;24,33
13/08/10;N;L;21;0;32;25;225;9,8;118,2;45;5;0;25;0;32,72
08/07/10;N;B;1;13;50;32;255;6,65;101;225;3;13,24;21;18;18,1
29/07/10;N;B;7;27;37;32;0;0;117;90;5;0;24;0;28
17/08/10;N;L;34;59;35;43;0;10,35;113,6;135;2;15;17;0;27
08/01/10;N;B;106;55;4;30;0;7,5;104,7;45;4;8,71;24;0;24,3
12/06/10;N;L;69;19;12;54;90;9,9;117,8;67;4;11,8;5;0;6,52
13/06/10;N;L;65;41;10;30;135;9,9;117,3;67;5;11,67;24;0;31,3
05/07/10;N;B;3;50;4;14;0;0;118;225;4;0;24;0;30
06/07/10;N;B;7;44;3;33;0;0;118;315;5;0;24;0;26
07/07/10;N;B;12;12;6;33;0;0;118;315;5;0;24;0;26
08/07/10;N;B;16;58;9;58;0;0;118;315;6;0;24;0;28
09/07/10;N;B;18;10;20;0;0;0;118;315;6;0;24;0;28
10/07/10;N;B;16;43;24;46;0;0;118;0;6;0;24;0;30,5
11/07/10;N;B;16;43;24;46;0;0;118;0;6;0;11;0;13,5
12/07/10;N;B;13;7;30;3;0;0;118;45;0;0;21;0;24,5
29/03/11;N;L;115;35;16;48;67;0;108;45;8;0;24;0;27,31
15/07/10;N;L;48;53;23;20;247;10;117,9;45;6;0;25;0;32,47
16/07/10;N;L;54;1;22;10;247;10;118,2;45;6;0;24;0;31,09
16/07/10;N;L;68;50;11;42;135;9,4;117,2;90;4;11,91;11;30;14,99
17/07/10;N;L;0;0;0;0;247;11,47;116,5;225;7;0;24;0;31,99
10/07/10;N;B;34;18;35;45;225;6,7;112;202;3;14,5;4;42;8,5
09/07/10;N;L;66;57;10;10;135;7,3;117,8;90;5;12,9;14;0;17,43
08/07/10;N;L;67;18;28;59;45;9,8;118;135;5;14,71;24;0;28,49
09/07/10;N;L;61;1;30;58;45;9,9;118;90;4;14,43;23;0;27,3
09/07/10;N;B;7;21;47;12;209;6,65;101,35;270;4;11,04;24;0;23,5
10/07/10;N;B;10;0;43;12;180;6,65;100,1;315;3;11,92;24;0;23,2
18/07/10;N;L;4;31;44;25;45;9,9;118;180;4;14;24;0;28,89
10/06/10;N;B;37;31;43;13;247;9,9;111,2;247;3;14,7;6;0;6,9
11/06/10;N;L;29;37;41;53;247;9,9;111,2;0;0;14,7;25;0;31,1
31/05/10;N;B;17;17;41;34;135;6,6;117,9;135;4;0;22;24;28,4
01/06/10;N;B;15;24;37;31;224;6,6;100;315;6;13,42;24;0;19,11
01/06/10;N;L;17;13;36;16;0;11,85;118,3;0;0;13,96;23;0;30
12/07/10;N;B;65;47;10;44;315;6,65;117,8;90;3;13,02;5;30;6,76
13/07/10;N;B;0;49;38;39;48;6,65;99,5;0;0;13,21;24;0;19,2
13/07/10;N;L;55;16;26;47;67;11,47;117,4;135;3;14,33;24;0;29,82
14/07/10;N;L;42;45;25;20;247;10;117,8;45;6;0;25;0;32,87
11/06/11;N;L;32;6;38;31;0;10,635;109;225;4;14,04;23;0;24,6
26/07/10;N;B;40;14;26;35;67;6,6;105;90;3;13,33;24;0;22,86
21/07/10;N;B;18;47;40;2;135;6,8;105;315;3;0;24;0;26
22/07/10;N;B;16;29;37;17;0;6,8;109,7;90;3;0;17;0;19,8
17/07/10;N;L;60;6;20;14;247;10;118,2;90;0;0;25;0;32,51
17/07/10;N;L;16;57;41;41;315;0;0;315;3;0;24;0;29,3
25/06/10;N;L;6;58;35;9;270;10,3;114,9;0;0;14,06;3;12;3,46
23/06/10;N;B;72;45;35;52;225;6,7;115;225;4;15,08;21;1;25,1
19/07/10;N;L;0;16;58;0;0;9,9;118;0;0;14,19;8;36;14,83
23/07/10;N;B;56;18;21;26;67;6,6;105;90;5;12,52;23;0;22,85
24/07/10;N;B;51;55;22;21;67;6,6;105,1;45;4;13,09;23;0;22,75
29/06/10;N;B;0;31;37;2;90;6,6;108;45;4;14,3;3;30;3,4
01/06/10;N;B;15;23;36;30;225;6,6;119,2;225;3;0;24;0;30,2
02/06/10;N;L;24;16;35;15;180;11,85;118,3;180;5;13,46;24;0;31
02/06/10;N;B;30;49;33;5;292;6,65;106,8;247;5;14,14;18;0;20,7
28/02/10;N;L;26;28;36;46;135;10,4;115,5;315;6;0;17;0;24,72
08/04/10;N;B;9;13;44;23;208;6,45;105;292;8;9,17;24;0;23,1
01/03/10;N;L;31;16;32;16;135;10,4;115,62;315;4;0;24;0;30,1
23/07/10;N;B;16;27;37;15;0;6,8;0;90;2;0;0;0;0
26/07/10;N;L;69;7;12;22;315;8,5;117,5;90;5;12,85;23;0;29,99
27/07/10;N;B;35;51;27;13;67;6,6;104,9;67;4;13,22;23;0;22,32
01/08/10;N;B;18;23;39;2;225;6,7;107,4;337;5;14,2;24;0;27,9
01/08/10;N;B;6;54;35;19;0;6,6;104,9;45;5;14,31;24;0;22,68
02/08/10;D;B;5;8;36;22;0;0;0;0;0;0;0;0;0
24/06/10;N;B;73;8;30;59;180;6,7;115;0;0;14,33;24;0;27,55
24/06/10;D;L;15;7;37;16;0;9,76;0;0;0;0;0;0;0
08/07/10;D;L;5;8;36;22;0;0;0;0;0;0;0;0;0
09/07/10;N;B;9;18;35;52;247;10;118;0;6;0;16;0;21,02
10/07/10;N;L;16;25;33;42;247;10;118,2;45;6;0;25;0;32,83
11/07/10;N;L;23;27;31;23;247;10;118,6;45;6;0;25;0;33,02
12/07/10;N;L;29;30;29;57;247;10;118,1;0;6;0;25;0;32,81
14/08/10;N;L;28;3;30;5;225;9,8;117,3;45;5;0;25;0;32,49
29/06/10;D;B;11;31;33;5;0;6,6;0;0;0;0;0;0;0
30/06/10;N;L;52;44;26;48;295;0;118;315;5;0;13;0;14,6
30/06/10;N;B;11;58;37;14;337;6,6;117,8;315;4;0;19;42;19,3
30/06/10;N;B;7;52;37;16;90;6,6;108,4;292;3;14,4;24;0;28,5
07/12/09;D;B;29;8;41;4;0;0;0;0;0;0;0;0;0
15/12/09;D;B;29;8;41;4;0;0;0;0;0;0;0;0;0
07/03/10;N;B;28;44;34;45;0;7,2;114,95;337;2;0;19;0;22,9
08/03/10;N;B;25;37;39;47;45;7,2;111,3;45;3;15,42;24;0;26,02
09/04/10;N;L;70;54;11;23;90;0;117,4;45;4;12,37;16;54;21,51
03/05/10;N;L;6;8;4;53;45;8,8;107,1;225;4;0;20;30;19,6
02/08/10;N;B;2;18;36;46;67;6,6;117,2;90;3;15,29;8;30;10,75
03/08/10;N;B;2;13;40;44;45;6,6;117,8;45;4;15,04;24;0;30,18
15/08/10;N;L;34;7;28;35;225;9,8;117,4;45;5;0;25;0;32,35
03/06/11;N;L;79;33;26;45;0;11,115;104,8;45;3;14,29;24;0;25,7
04/06/11;N;L;75;32;29;5;22;11,115;102,4;45;4;13,79;24;0;25,4
20/08/10;N;L;63;38;18;53;225;9,8;117,8;45;4;0;25;0;32,99
22/08/10;N;B;51;21;27;37;121;0;112;135;4;0;16;24;18,3
04/08/10;N;L;15;50;42;26;0;0;118;45;4;0;13;0;12,47
05/08/10;N;L;19;40;38;42;0;0;118;270;3;0;23;0;32
23/12/09;D;B;26;12;40;25;0;0;0;0;0;0;0;0;0
24/12/09;D;B;29;8;41;4;0;0;0;0;0;0;0;0;0
07/01/10;D;B;29;8;41;4;0;0;0;0;0;0;0;0;0
11/07/10;N;B;9;46;37;55;166;6,65;100,2;0;5;13,17;24;0;21
09/07/10;N;B;52;51;26;23;292;7,525;118,9;315;3;16,16;15;54;21,06
20/05/10;D;B;11;31;33;5;0;6,6;0;0;0;0;0;0;0
21/05/10;N;B;45;55;11;13;72;6,7;115;135;3;0;24;0;28,2
06/07/10;N;L;75;23;25;51;0;9,6;0;0;3;15,83;13;12;15,6
07/07/10;N;L;34;2;33;7;292;0;102,1;270;2;13,5;3;0;2,2
13/07/10;N;B;8;19;34;8;0;0;118;45;5;0;23;0;28
14/07/10;N;B;0;0;0;0;0;0;0;0;0;0;24;0;21,35
15/07/10;N;B;0;48;37;19;0;0;117;45;4;0;18;0;10
17/08/10;N;L;46;24;24;39;225;9,8;117,1;45;4;0;24;0;31,37
13/07/10;N;L;36;40;27;4;247;10;117,9;45;6;0;24;0;31,61
13/07/10;N;B;70;58;11;25;180;6,65;117,5;90;3;12,92;24;0;29,4
06/08/10;N;L;29;45;32;13;0;0;118;225;3;0;24;0;32
16/07/10;N;L;19;33;44;16;45;9,9;115;0;7;13,09;23;0;26,83
17/07/10;N;L;12;9;47;6;45;9,9;118;225;4;14;24;0;28,35
18/07/10;N;L;45;11;12;45;247;11,47;123;225;8;0;24;0;31,98
18/07/10;N;L;65;50;17;20;270;10;117,8;90;5;0;24;0;31,2
19/07/10;N;L;41;28;15;45;315;11,47;118,2;135;5;0;24;0;29,61
20/07/10;N;L;38;30;20;54;315;11,47;114,2;315;3;14,58;24;0;29,65
15/06/11;N;L;6;54;35;5;67;11,09;104,7;0;3;13,39;23;0;23,5
05/06/11;N;L;69;31;31;55;22;11,045;104,7;45;5;12,7;23;0;24,3
06/06/11;N;L;64;21;33;18;22;11;104,5;45;5;13,08;24;0;25,2
07/06/11;N;L;58;54;34;28;22;10,915;104,3;225;5;13,26;23;0;24,1
12/07/10;N;B;4;5;36;35;81;6,65;100,2;225;2;13,29;24;0;19,3
20/08/10;N;L;33;4;36;57;0;8,5;115;67;2;15,2;3;42;2,9
25/07/10;N;B;46;31;24;9;67;10;105,1;90;3;13,17;23;0;22,67
07/07/10;N;L;74;32;26;21;45;9,8;118;90;3;14,87;23;0;27,9
14/07/10;N;B;6;40;42;30;49;6,65;115,3;90;4;14,67;24;0;29,35
14/07/10;N;L;59;5;23;29;135;11,47;119,2;135;2;14;24;0;29,89
14/07/10;N;L;30;44;33;11;292;8,2;109,1;292;6;0;15;0;20,3
20/06/10;D;B;17;39;40;56;0;6,6;0;0;0;0;0;0;0
21/06/10;N;B;15;22;37;33;225;6,6;105,2;225;7;0;20;0;18,97
25/06/10;N;L;12;7;35;44;225;9,76;116,2;45;3;0;13;18;12,38
26/06/10;N;L;9;34;39;57;0;10,3;119;315;5;14;24;0;32,37
27/06/10;N;L;54;14;26;20;0;9;113,2;90;3;14,54;24;0;27,91
27/06/10;N;L;8;9;44;29;90;10,3;119;315;7;12,29;24;0;32,5
01/07/10;N;B;14;36;36;7;112;6,6;109,3;292;3;14,5;24;0;28,3
24/08/10;N;L;16;48;56;11;297;8,5;115,5;315;4;14,63;24;0;31,5
25/08/10;N;B;48;55;28;39;283;6,35;105;135;2;0;19;0;22
20/06/10;N;L;55;21;26;27;135;11,85;114,9;180;3;14,36;11;0;13,3
21/06/10;N;L;50;1;29;0;292;11,85;114,4;315;3;14,67;24;0;28,4
07/08/10;N;L;19;35;36;14;112;9,65;110,5;202;3;14,6;14;11;17
08/08/10;N;L;0;0;0;0;0;0;105,6;0;3;13,4;23;0;26,5
28/04/10;N;L;68;44;11;29;315;9,2;118;45;4;12,78;18;42;24
23/08/10;N;B;5;51;35;12;90;6,85;105;270;5;14;24;0;21,2
24/08/10;N;B;1;16;37;46;90;6,85;105;135;4;14,63;24;0;21,2
25/08/10;N;B;8;42;37;43;90;6,85;105;315;4;12,29;24;0;21,1
26/08/10;N;B;15;55;35;22;135;6,85;105;0;2;14,17;24;0;21,2
09/08/10;N;L;3;58;40;51;225;9,8;117,6;225;4;0;21;12;27,53
10/08/10;N;L;1;1;37;21;225;9,785;118,1;225;3;0;24;0;31,38
11/08/10;N;L;8;49;35;2;225;9,8;117,6;90;3;0;25;0;32,73
